,Trading Zone,Interval,ROPEX_DAM_H [Euro/MWh],Traded Volume [MWh],Traded Buy Volume [MWh],Traded Sell Volume [MWh],Date
149,Romania,6,27.95,2871.1,2871.1,2836.6,2015-01-07
150,Romania,7,34.24,3215.4,3215.4,3049.6,2015-01-07
151,Romania,8,48.7,3637.3,3637.3,3596.1,2015-01-07
152,Romania,9,51.14,3800.8,3800.8,3638.6,2015-01-07
153,Romania,10,52.25,3722.4,3722.4,3705.7,2015-01-07
154,Romania,11,49.95,3612.8,3591.4,3612.8,2015-01-07
155,Romania,12,50.03,3579.3,3574.4,3579.3,2015-01-07
156,Romania,13,49.76,3519.9,3519.9,3478.5,2015-01-07
157,Romania,14,50.7,3469.2,3469.2,3397.2,2015-01-07
158,Romania,15,54.92,3402.8,3402.8,3299.7,2015-01-07
159,Romania,16,59.72,3226.6,3226.6,3202.2,2015-01-07
160,Romania,17,64.04,3129.9,3072.9,3129.9,2015-01-07
161,Romania,18,63.78,3095.6,3095.6,3084.0,2015-01-07
162,Romania,19,63.37,3092.7,3092.7,3074.0,2015-01-07
163,Romania,20,61.81,3059.0,3059.0,2956.3,2015-01-07
164,Romania,21,61.81,3031.0,3031.0,2857.8,2015-01-07
165,Romania,22,55.63,2777.9,2777.9,2670.8,2015-01-07
166,Romania,23,54.92,2368.0,2338.5,2368.0,2015-01-07
167,Romania,24,48.7,2140.7,2140.7,2037.9,2015-01-07
168,Romania,1,46.55,2431.3,2260.9,2431.3,2015-01-08
169,Romania,2,43.95,2280.2,2280.2,2084.9,2015-01-08
170,Romania,3,40.02,2388.1,2388.1,2012.3,2015-01-08
171,Romania,4,39.81,2516.0,2516.0,1973.7,2015-01-08
172,Romania,5,42.19,2501.8,2501.8,1948.9,2015-01-08
173,Romania,6,55.49,2889.2,2889.2,2525.4,2015-01-08
174,Romania,7,65.58,2923.0,2877.5,2923.0,2015-01-08
175,Romania,8,67.8,2861.2,2696.5,2861.2,2015-01-08
176,Romania,9,66.69,2827.3,2827.3,2705.3,2015-01-08
177,Romania,10,67.8,2668.2,2640.1,2668.2,2015-01-08
178,Romania,11,66.69,2667.0,2626.9,2667.0,2015-01-08
179,Romania,12,66.77,2801.0,2590.5,2801.0,2015-01-08
180,Romania,13,65.58,3116.6,3116.6,2712.9,2015-01-08
181,Romania,14,65.58,2942.4,2942.4,2661.4,2015-01-08
182,Romania,15,66.69,2666.3,2651.0,2666.3,2015-01-08
183,Romania,16,65.58,2872.5,2872.5,2585.0,2015-01-08
184,Romania,17,66.25,2971.9,2971.9,2490.5,2015-01-08
185,Romania,18,67.8,2849.0,2849.0,2552.5,2015-01-08
186,Romania,19,65.58,3133.2,3133.2,2583.3,2015-01-08
187,Romania,20,65.01,3197.6,3197.6,2645.4,2015-01-08
188,Romania,21,63.36,3166.9,3166.9,2657.0,2015-01-08
189,Romania,22,53.07,2800.5,2800.5,2517.1,2015-01-08
190,Romania,23,54.77,2644.6,2644.6,2284.0,2015-01-08
191,Romania,24,47.81,2516.4,2516.4,2231.1,2015-01-08
192,Romania,1,40.04,2411.4,2411.4,2216.6,2015-01-09
193,Romania,2,18.02,2192.0,2192.0,1877.0,2015-01-09
194,Romania,3,9.95,2233.4,2233.4,1954.3,2015-01-09
195,Romania,4,7.05,2264.9,2264.9,2115.3,2015-01-09
196,Romania,5,8.35,2392.4,2392.4,2244.1,2015-01-09
197,Romania,6,24.24,2711.3,2711.3,2483.5,2015-01-09
198,Romania,7,43.01,3109.4,3109.4,3101.7,2015-01-09
199,Romania,8,54.94,3416.5,3379.5,3416.5,2015-01-09
200,Romania,9,55.6,3580.3,3580.3,3534.8,2015-01-09
201,Romania,10,59.61,3492.9,3468.9,3492.9,2015-01-09
202,Romania,11,58.69,3427.2,3390.2,3427.2,2015-01-09
203,Romania,12,55.6,3421.9,3384.9,3421.9,2015-01-09
204,Romania,13,51.82,3418.3,3418.3,3274.3,2015-01-09
205,Romania,14,49.0,3348.6,3348.6,3184.3,2015-01-09
206,Romania,15,49.49,3263.4,3263.4,3167.5,2015-01-09
207,Romania,16,54.94,3321.8,3321.8,3239.9,2015-01-09
208,Romania,17,60.28,3496.1,3496.1,3362.9,2015-01-09
209,Romania,18,60.28,3297.3,3260.3,3297.3,2015-01-09
210,Romania,19,60.28,3248.4,3211.4,3248.4,2015-01-09
211,Romania,20,58.94,3321.7,3321.7,3169.3,2015-01-09
212,Romania,21,45.82,3183.4,3183.4,2893.7,2015-01-09
213,Romania,22,40.04,2767.0,2767.0,2707.1,2015-01-09
214,Romania,23,40.04,2515.5,2478.5,2515.5,2015-01-09
215,Romania,24,34.48,2544.7,2544.7,2332.5,2015-01-09
216,Romania,1,18.05,2446.9,2394.9,2446.9,2015-01-10
217,Romania,2,2.74,2469.0,2417.0,2469.0,2015-01-10
218,Romania,3,2.45,2446.8,2394.8,2446.8,2015-01-10
219,Romania,4,2.45,2455.7,2403.7,2455.7,2015-01-10
220,Romania,5,2.9,2492.5,2440.5,2492.5,2015-01-10
221,Romania,6,6.91,2536.0,2536.0,2410.5,2015-01-10
222,Romania,7,34.54,2601.3,2549.3,2601.3,2015-01-10
223,Romania,8,45.9,2750.3,2698.3,2750.3,2015-01-10
224,Romania,9,45.9,2752.9,2700.9,2752.9,2015-01-10
225,Romania,10,50.8,2750.8,2698.8,2750.8,2015-01-10
226,Romania,11,54.0,2694.2,2694.2,2653.4,2015-01-10
227,Romania,12,47.57,2685.0,2685.0,2399.5,2015-01-10
228,Romania,13,48.42,2642.5,2642.5,2321.3,2015-01-10
229,Romania,14,45.9,2558.8,2558.8,2086.0,2015-01-10
230,Romania,15,45.9,2570.1,2570.1,2164.9,2015-01-10
231,Romania,16,59.85,2711.0,2659.0,2711.0,2015-01-10
232,Romania,17,60.38,2960.4,2960.4,2746.2,2015-01-10
233,Romania,18,61.07,2846.3,2846.3,2839.8,2015-01-10
234,Romania,19,60.38,2910.7,2858.7,2910.7,2015-01-10
235,Romania,20,60.16,2966.4,2914.4,2966.4,2015-01-10
236,Romania,21,50.8,2810.3,2758.3,2810.3,2015-01-10
237,Romania,22,40.11,2386.1,2334.1,2386.1,2015-01-10
238,Romania,23,34.54,2447.8,2395.8,2447.8,2015-01-10
239,Romania,24,27.85,2165.2,2113.2,2165.2,2015-01-10
240,Romania,1,1.11,2181.2,2124.2,2181.2,2015-01-11
241,Romania,2,0.85,2095.8,2038.8,2095.8,2015-01-11
242,Romania,3,0.22,2076.3,2076.3,1911.2,2015-01-11
243,Romania,4,0.22,2085.5,2085.5,1865.0,2015-01-11
244,Romania,5,0.22,2136.2,2136.2,1873.9,2015-01-11
245,Romania,6,0.85,2122.2,2122.2,1855.2,2015-01-11
246,Romania,7,0.89,2223.3,2223.3,1747.4,2015-01-11
247,Romania,8,18.05,2126.6,2126.6,1859.3,2015-01-11
248,Romania,9,34.53,2172.8,2172.8,2093.5,2015-01-11
249,Romania,10,35.08,2158.6,2158.6,2083.6,2015-01-11
250,Romania,11,39.03,2153.4,2153.4,1910.4,2015-01-11
251,Romania,12,43.22,2198.8,2198.8,1921.0,2015-01-11
252,Romania,13,42.33,2266.7,2266.7,1848.6,2015-01-11
253,Romania,14,38.08,2299.2,2299.2,1636.8,2015-01-11
254,Romania,15,42.23,2291.5,2291.5,1690.5,2015-01-11
255,Romania,16,45.0,2466.8,2466.8,1890.9,2015-01-11
256,Romania,17,59.46,2905.7,2905.7,2585.8,2015-01-11
257,Romania,18,60.37,2728.4,2728.4,2705.0,2015-01-11
258,Romania,19,60.37,2744.1,2741.4,2744.1,2015-01-11
259,Romania,20,60.37,2763.5,2706.5,2763.5,2015-01-11
260,Romania,21,55.03,2720.5,2663.5,2720.5,2015-01-11
261,Romania,22,45.45,2302.6,2245.6,2302.6,2015-01-11
262,Romania,23,37.2,2233.9,2176.9,2233.9,2015-01-11
263,Romania,24,11.14,2299.5,2262.5,2299.5,2015-01-11
264,Romania,1,1.65,2326.9,2326.9,2265.3,2015-01-12
265,Romania,2,1.0,2230.8,2230.8,2213.0,2015-01-12
266,Romania,3,0.22,2322.8,2322.8,1650.0,2015-01-12
267,Romania,4,0.45,2340.9,2340.9,1616.5,2015-01-12
268,Romania,5,13.14,2368.8,2368.8,1856.4,2015-01-12
269,Romania,6,41.32,2795.4,2795.4,2274.2,2015-01-12
270,Romania,7,45.07,3486.6,3486.6,2967.2,2015-01-12
271,Romania,8,48.79,3670.0,3670.0,3353.4,2015-01-12
272,Romania,9,58.06,3771.7,3771.7,3737.6,2015-01-12
273,Romania,10,52.08,3667.4,3667.4,3637.9,2015-01-12
274,Romania,11,45.45,3554.5,3554.5,3317.6,2015-01-12
275,Romania,12,45.45,3513.8,3513.8,3439.3,2015-01-12
276,Romania,13,45.0,3532.0,3532.0,3244.1,2015-01-12
277,Romania,14,45.03,3490.3,3490.3,3216.2,2015-01-12
278,Romania,15,45.89,3463.1,3463.1,3340.7,2015-01-12
279,Romania,16,49.9,3539.3,3539.3,3489.0,2015-01-12
280,Romania,17,55.03,3880.1,3880.1,3689.5,2015-01-12
281,Romania,18,56.89,3870.1,3870.1,3792.7,2015-01-12
282,Romania,19,53.16,3752.3,3752.3,3736.0,2015-01-12
283,Romania,20,48.79,3673.0,3673.0,3572.3,2015-01-12
284,Romania,21,45.92,3579.6,3579.6,3433.3,2015-01-12
285,Romania,22,44.11,2937.9,2900.9,2937.9,2015-01-12
286,Romania,23,45.0,2735.0,2698.0,2735.0,2015-01-12
287,Romania,24,44.56,2561.6,2524.6,2561.6,2015-01-12
288,Romania,1,35.09,2560.3,2560.3,2130.0,2015-01-13
289,Romania,2,30.97,2679.1,2679.1,2037.6,2015-01-13
290,Romania,3,30.97,2639.4,2639.4,1967.8,2015-01-13
291,Romania,4,30.97,2673.0,2673.0,1921.5,2015-01-13
292,Romania,5,32.97,2769.1,2769.1,2176.5,2015-01-13
293,Romania,6,39.88,3073.0,3073.0,2677.2,2015-01-13
294,Romania,7,45.89,3426.2,3426.2,3358.3,2015-01-13
295,Romania,8,53.24,3855.9,3855.9,3792.7,2015-01-13
296,Romania,9,57.25,3841.4,3841.4,3814.6,2015-01-13
297,Romania,10,59.71,3786.3,3786.3,3741.5,2015-01-13
298,Romania,11,55.25,3692.6,3692.6,3624.5,2015-01-13
299,Romania,12,53.47,3650.7,3650.7,3568.4,2015-01-13
300,Romania,13,49.58,3678.1,3678.1,3418.6,2015-01-13
301,Romania,14,52.54,3818.0,3818.0,3448.5,2015-01-13
302,Romania,15,53.24,3774.1,3774.1,3512.0,2015-01-13
303,Romania,16,50.35,3665.3,3665.3,3437.2,2015-01-13
304,Romania,17,59.71,3835.1,3835.1,3746.4,2015-01-13
305,Romania,18,55.38,3881.7,3844.7,3881.7,2015-01-13
306,Romania,19,48.79,3810.0,3773.0,3810.0,2015-01-13
307,Romania,20,46.56,3681.5,3644.5,3681.5,2015-01-13
308,Romania,21,45.45,3580.5,3543.5,3580.5,2015-01-13
309,Romania,22,39.88,3237.3,3200.3,3237.3,2015-01-13
310,Romania,23,40.1,2889.2,2852.2,2889.2,2015-01-13
311,Romania,24,39.43,2777.6,2777.6,2636.7,2015-01-13
312,Romania,1,30.99,2389.2,2389.2,1924.2,2015-01-14
313,Romania,2,33.27,2485.6,2485.6,2129.7,2015-01-14
314,Romania,3,30.99,2450.5,2450.5,1901.8,2015-01-14
315,Romania,4,30.99,2500.5,2500.5,1942.7,2015-01-14
316,Romania,5,32.08,2682.8,2682.8,2095.9,2015-01-14
317,Romania,6,44.14,3075.7,3075.7,2725.6,2015-01-14
318,Romania,7,50.94,3564.2,3564.2,3288.5,2015-01-14
319,Romania,8,60.42,3804.5,3804.5,3473.3,2015-01-14
320,Romania,9,60.42,3726.3,3726.3,3487.5,2015-01-14
321,Romania,10,60.42,3776.0,3776.0,3433.1,2015-01-14
322,Romania,11,54.94,3805.5,3805.5,3346.7,2015-01-14
323,Romania,12,54.77,3752.6,3752.6,3274.1,2015-01-14
324,Romania,13,59.13,3791.8,3791.8,3281.5,2015-01-14
325,Romania,14,55.08,3767.1,3767.1,3227.2,2015-01-14
326,Romania,15,51.05,3733.7,3733.7,3263.9,2015-01-14
327,Romania,16,51.05,3818.0,3818.0,3336.2,2015-01-14
328,Romania,17,59.07,3821.7,3821.7,3634.2,2015-01-14
329,Romania,18,59.08,3755.4,3718.4,3755.4,2015-01-14
330,Romania,19,51.05,3719.6,3682.6,3719.6,2015-01-14
331,Romania,20,46.82,3606.1,3569.1,3606.1,2015-01-14
332,Romania,21,46.59,3559.4,3522.4,3559.4,2015-01-14
333,Romania,22,40.13,3144.9,3107.9,3144.9,2015-01-14
334,Romania,23,40.13,2707.8,2670.8,2707.8,2015-01-14
335,Romania,24,39.46,2654.6,2654.6,2460.9,2015-01-14
336,Romania,1,37.46,2571.5,2571.5,2255.3,2015-01-15
337,Romania,2,30.99,2553.9,2553.9,2079.1,2015-01-15
338,Romania,3,26.53,2554.2,2554.2,1827.9,2015-01-15
339,Romania,4,29.88,2637.3,2637.3,1848.3,2015-01-15
340,Romania,5,38.79,2790.2,2790.2,2110.5,2015-01-15
341,Romania,6,46.04,3210.2,3210.2,2782.6,2015-01-15
342,Romania,7,51.06,3711.7,3711.7,3187.1,2015-01-15
343,Romania,8,60.42,3702.3,3702.3,3510.3,2015-01-15
344,Romania,9,60.42,3515.7,3478.7,3515.7,2015-01-15
345,Romania,10,60.42,3529.0,3492.0,3529.0,2015-01-15
346,Romania,11,59.75,3655.6,3618.6,3655.6,2015-01-15
347,Romania,12,52.37,3589.9,3589.9,3553.6,2015-01-15
348,Romania,13,48.83,3556.1,3556.1,3331.0,2015-01-15
349,Romania,14,45.87,3535.1,3535.1,3313.5,2015-01-15
350,Romania,15,48.83,3535.5,3535.5,3482.7,2015-01-15
351,Romania,16,46.82,3688.3,3688.3,3554.9,2015-01-15
352,Romania,17,50.06,4035.1,4035.1,3747.2,2015-01-15
353,Romania,18,54.92,3997.5,3997.5,3949.6,2015-01-15
354,Romania,19,50.09,3899.1,3899.1,3806.6,2015-01-15
355,Romania,20,50.02,3804.3,3804.3,3763.3,2015-01-15
356,Romania,21,45.04,3537.7,3537.7,3476.3,2015-01-15
357,Romania,22,39.46,3199.0,3199.0,2961.7,2015-01-15
358,Romania,23,40.13,2858.0,2858.0,2656.9,2015-01-15
359,Romania,24,30.99,2673.7,2673.7,2018.6,2015-01-15
360,Romania,1,26.26,2597.4,2597.4,2306.9,2015-01-16
361,Romania,2,19.58,2566.7,2566.7,2119.5,2015-01-16
362,Romania,3,17.36,2613.6,2613.6,1926.5,2015-01-16
363,Romania,4,21.59,2719.0,2719.0,2004.3,2015-01-16
364,Romania,5,30.93,2938.5,2938.5,2327.2,2015-01-16
365,Romania,6,42.03,3345.9,3345.9,2884.4,2015-01-16
366,Romania,7,46.51,3685.8,3685.8,3440.2,2015-01-16
367,Romania,8,50.63,4053.3,4053.3,3518.1,2015-01-16
368,Romania,9,60.31,3914.1,3914.1,3780.9,2015-01-16
369,Romania,10,59.78,3888.4,3888.4,3796.5,2015-01-16
370,Romania,11,50.96,3784.3,3784.3,3600.1,2015-01-16
371,Romania,12,50.07,3646.7,3646.7,3534.8,2015-01-16
372,Romania,13,47.85,3625.9,3625.9,3402.2,2015-01-16
373,Romania,14,46.57,3575.6,3575.6,3391.4,2015-01-16
374,Romania,15,45.84,3558.6,3558.6,3331.2,2015-01-16
375,Romania,16,48.74,3712.2,3712.2,3435.8,2015-01-16
376,Romania,17,54.52,4031.5,4031.5,3573.8,2015-01-16
377,Romania,18,60.07,3881.9,3881.9,3577.0,2015-01-16
378,Romania,19,55.31,3811.3,3811.3,3685.2,2015-01-16
379,Romania,20,51.08,3729.2,3729.2,3620.0,2015-01-16
380,Romania,21,45.84,3447.3,3410.3,3447.3,2015-01-16
381,Romania,22,38.95,3090.8,3090.8,2986.7,2015-01-16
382,Romania,23,39.39,2923.5,2923.5,2780.6,2015-01-16
383,Romania,24,30.93,2586.9,2586.9,2501.9,2015-01-16
384,Romania,1,30.34,2299.6,2299.6,1708.0,2015-01-17
385,Romania,2,29.2,2357.1,2357.1,1677.9,2015-01-17
386,Romania,3,27.66,2302.3,2302.3,1649.6,2015-01-17
387,Romania,4,25.65,2291.2,2291.2,1591.9,2015-01-17
388,Romania,5,25.75,2330.8,2330.8,1666.3,2015-01-17
389,Romania,6,25.07,2394.7,2394.7,1796.5,2015-01-17
390,Romania,7,24.02,2542.8,2542.8,1936.5,2015-01-17
391,Romania,8,26.7,2707.9,2707.9,2172.3,2015-01-17
392,Romania,9,31.85,2788.3,2788.3,2528.5,2015-01-17
393,Romania,10,39.3,2750.9,2750.9,2616.4,2015-01-17
394,Romania,11,39.75,2733.8,2681.7,2733.8,2015-01-17
395,Romania,12,39.75,2714.6,2609.0,2714.6,2015-01-17
396,Romania,13,38.64,2577.9,2577.9,2515.2,2015-01-17
397,Romania,14,33.18,2524.9,2524.9,2419.8,2015-01-17
398,Romania,15,33.06,2541.0,2541.0,2402.8,2015-01-17
399,Romania,16,34.05,2722.0,2722.0,2469.4,2015-01-17
400,Romania,17,44.85,3153.9,3153.9,3035.1,2015-01-17
401,Romania,18,45.74,3351.8,3244.8,3351.8,2015-01-17
402,Romania,19,44.85,3282.8,3175.8,3282.8,2015-01-17
403,Romania,20,39.75,3163.8,3056.8,3163.8,2015-01-17
404,Romania,21,37.08,2872.0,2843.6,2872.0,2015-01-17
405,Romania,22,30.55,2578.6,2578.6,2568.0,2015-01-17
406,Romania,23,28.63,2313.1,2313.1,2247.9,2015-01-17
