,Trading Zone,Interval,ROPEX_DAM_H [Euro/MWh],Traded Volume [MWh],Traded Buy Volume [MWh],Traded Sell Volume [MWh],Date
305,Romania,18,41.81,3560.6,3560.6,3385.2,2018-01-13
306,Romania,19,41.56,3475.6,3475.6,3304.0,2018-01-13
307,Romania,20,39.14,3284.6,3284.6,3202.0,2018-01-13
308,Romania,21,33.8,3152.0,2954.0,3152.0,2018-01-13
309,Romania,22,16.82,2960.4,2652.4,2960.4,2018-01-13
310,Romania,23,2.16,2774.8,2466.8,2774.8,2018-01-13
311,Romania,24,0.43,2798.1,2490.1,2798.1,2018-01-13
312,Romania,1,0.22,2757.8,2449.8,2757.8,2018-01-14
313,Romania,2,0.19,2724.3,2416.3,2724.3,2018-01-14
314,Romania,3,0.11,2689.0,2381.0,2689.0,2018-01-14
315,Romania,4,0.11,2677.8,2369.8,2677.8,2018-01-14
316,Romania,5,0.22,2698.0,2390.0,2698.0,2018-01-14
317,Romania,6,0.22,2731.6,2423.6,2731.6,2018-01-14
318,Romania,7,1.08,2734.2,2426.2,2734.2,2018-01-14
319,Romania,8,4.31,2728.9,2420.9,2728.9,2018-01-14
320,Romania,9,6.47,2885.6,2577.6,2885.6,2018-01-14
321,Romania,10,8.62,2911.3,2603.3,2911.3,2018-01-14
322,Romania,11,8.19,2906.9,2598.9,2906.9,2018-01-14
323,Romania,12,8.62,2885.8,2577.8,2885.8,2018-01-14
324,Romania,13,11.86,2804.3,2496.3,2804.3,2018-01-14
325,Romania,14,27.74,2790.0,2482.0,2790.0,2018-01-14
326,Romania,15,29.45,2566.3,2545.1,2566.3,2018-01-14
327,Romania,16,30.05,2659.7,2659.7,2295.7,2018-01-14
328,Romania,17,41.58,3112.5,3112.5,2192.3,2018-01-14
329,Romania,18,49.13,3261.8,3261.8,2319.8,2018-01-14
330,Romania,19,49.38,3308.1,3308.1,2366.1,2018-01-14
331,Romania,20,48.82,3205.4,3205.4,2263.4,2018-01-14
332,Romania,21,44.42,3011.8,3011.8,2069.8,2018-01-14
333,Romania,22,36.01,2846.1,2846.1,1904.1,2018-01-14
334,Romania,23,32.87,2598.0,2598.0,1967.8,2018-01-14
335,Romania,24,25.85,2726.3,2726.3,1972.3,2018-01-14
336,Romania,1,21.4,2221.7,2221.7,2049.5,2018-01-15
337,Romania,2,21.5,2266.0,2266.0,2100.7,2018-01-15
338,Romania,3,20.0,2254.1,2254.1,2074.5,2018-01-15
339,Romania,4,19.4,2283.6,2283.6,1965.0,2018-01-15
340,Romania,5,20.0,2392.0,2392.0,1793.5,2018-01-15
341,Romania,6,25.51,2485.6,2485.6,1648.4,2018-01-15
342,Romania,7,40.54,2810.0,2810.0,1968.0,2018-01-15
343,Romania,8,53.26,3091.1,3091.1,2391.1,2018-01-15
344,Romania,9,69.0,3315.6,3315.6,2615.6,2018-01-15
345,Romania,10,61.88,3321.8,3321.8,2621.8,2018-01-15
346,Romania,11,45.12,3429.2,3429.2,2587.2,2018-01-15
347,Romania,12,41.0,3368.2,3368.2,2666.7,2018-01-15
348,Romania,13,39.84,3339.1,3339.1,2934.1,2018-01-15
349,Romania,14,39.0,3247.9,3247.9,2841.5,2018-01-15
350,Romania,15,39.19,3214.4,3214.4,2790.1,2018-01-15
351,Romania,16,44.42,3285.6,3285.6,2836.0,2018-01-15
352,Romania,17,54.74,3448.7,3448.7,3103.9,2018-01-15
353,Romania,18,59.11,3580.3,3580.3,3300.3,2018-01-15
354,Romania,19,56.0,3500.4,3500.4,3246.2,2018-01-15
355,Romania,20,50.09,3314.8,3314.8,3166.1,2018-01-15
356,Romania,21,44.42,3092.0,3060.9,3092.0,2018-01-15
357,Romania,22,27.82,2847.0,2802.9,2847.0,2018-01-15
358,Romania,23,12.01,2552.5,2552.5,2340.5,2018-01-15
359,Romania,24,8.0,2452.2,2354.4,2452.2,2018-01-15
360,Romania,1,20.92,2316.9,2186.3,2316.9,2018-01-16
361,Romania,2,10.21,2268.4,2140.4,2268.4,2018-01-16
362,Romania,3,3.06,2186.9,2159.7,2186.9,2018-01-16
363,Romania,4,3.01,2202.2,2119.0,2202.2,2018-01-16
364,Romania,5,4.67,2222.8,2115.0,2222.8,2018-01-16
365,Romania,6,19.99,2352.3,2352.3,2213.0,2018-01-16
366,Romania,7,38.38,2763.2,2763.2,2499.7,2018-01-16
367,Romania,8,53.21,3244.2,3244.2,2870.7,2018-01-16
368,Romania,9,58.17,3604.9,3604.9,3121.6,2018-01-16
369,Romania,10,57.57,3576.7,3576.7,3392.9,2018-01-16
370,Romania,11,57.02,3387.7,3387.7,3363.8,2018-01-16
371,Romania,12,55.2,3375.1,3227.6,3375.1,2018-01-16
372,Romania,13,53.47,3238.0,3137.8,3238.0,2018-01-16
373,Romania,14,51.53,3200.0,3029.6,3200.0,2018-01-16
374,Romania,15,49.38,3050.4,2986.4,3050.4,2018-01-16
375,Romania,16,50.67,3133.7,3133.7,3101.9,2018-01-16
376,Romania,17,51.53,3414.0,3414.0,3261.3,2018-01-16
377,Romania,18,57.57,3558.7,3558.7,3344.9,2018-01-16
378,Romania,19,49.38,3474.4,3474.4,3167.5,2018-01-16
379,Romania,20,47.04,3263.6,3263.6,3006.0,2018-01-16
380,Romania,21,41.1,3205.5,3205.5,2896.7,2018-01-16
381,Romania,22,29.23,2848.8,2832.3,2848.8,2018-01-16
382,Romania,23,27.0,2823.5,2692.2,2823.5,2018-01-16
383,Romania,24,18.74,2679.6,2455.3,2679.6,2018-01-16
384,Romania,1,18.0,2513.1,2437.8,2513.1,2018-01-17
385,Romania,2,16.3,2540.0,2380.3,2540.0,2018-01-17
386,Romania,3,13.53,2525.4,2355.3,2525.4,2018-01-17
387,Romania,4,12.49,2449.1,2361.3,2449.1,2018-01-17
388,Romania,5,12.18,2432.9,2432.9,2363.9,2018-01-17
389,Romania,6,19.7,2777.3,2777.3,2276.2,2018-01-17
390,Romania,7,31.0,3172.5,3172.5,2513.8,2018-01-17
391,Romania,8,44.53,3233.1,3233.1,2953.2,2018-01-17
392,Romania,9,51.01,3409.3,3409.3,3045.1,2018-01-17
393,Romania,10,52.85,3417.7,3417.7,2945.1,2018-01-17
394,Romania,11,52.77,3267.4,3267.4,2913.4,2018-01-17
395,Romania,12,52.73,3408.1,3408.1,2799.7,2018-01-17
396,Romania,13,52.75,3414.3,3414.3,2747.5,2018-01-17
397,Romania,14,51.67,3220.1,3220.1,2646.5,2018-01-17
398,Romania,15,50.65,3295.8,3295.8,2633.6,2018-01-17
399,Romania,16,51.0,3281.7,3281.7,2835.1,2018-01-17
400,Romania,17,50.44,3655.3,3655.3,2946.8,2018-01-17
401,Romania,18,52.96,3805.3,3805.3,2991.8,2018-01-17
402,Romania,19,53.4,3756.4,3756.4,2909.4,2018-01-17
403,Romania,20,52.29,3576.7,3576.7,2729.7,2018-01-17
404,Romania,21,49.61,3302.1,3302.1,2770.5,2018-01-17
405,Romania,22,30.04,2986.6,2986.6,2571.9,2018-01-17
406,Romania,23,23.8,2783.0,2705.2,2783.0,2018-01-17
