,Trading Zone,Interval,ROPEX_DAM_H [Euro/MWh],Traded Volume [MWh],Traded Buy Volume [MWh],Traded Sell Volume [MWh],Date
64,Romania,17,53.58,2776.2,2776.2,2752.8,2016-01-03
65,Romania,18,56.14,3070.4,2827.4,3070.4,2016-01-03
66,Romania,19,53.04,3122.1,2879.1,3122.1,2016-01-03
67,Romania,20,48.88,3184.4,2941.4,3184.4,2016-01-03
68,Romania,21,41.71,3139.6,2896.6,3139.6,2016-01-03
69,Romania,22,31.16,2997.9,2754.9,2997.9,2016-01-03
70,Romania,23,17.68,2902.0,2659.0,2902.0,2016-01-03
71,Romania,24,6.85,3000.4,2757.4,3000.4,2016-01-03
72,Romania,1,11.05,2308.0,2065.0,2308.0,2016-01-04
73,Romania,2,15.43,2430.6,2330.8,2430.6,2016-01-04
74,Romania,3,14.5,2354.7,2299.4,2354.7,2016-01-04
75,Romania,4,12.58,2360.5,2360.5,2286.0,2016-01-04
76,Romania,5,14.5,2544.9,2544.9,2181.2,2016-01-04
77,Romania,6,32.06,2769.1,2769.1,2141.9,2016-01-04
78,Romania,7,46.68,2757.2,2757.2,2116.2,2016-01-04
79,Romania,8,55.35,2805.3,2805.3,2377.8,2016-01-04
80,Romania,9,57.02,3010.7,3010.7,2430.2,2016-01-04
81,Romania,10,59.37,3028.7,3028.7,2671.1,2016-01-04
82,Romania,11,58.0,3044.8,3044.8,2760.1,2016-01-04
83,Romania,12,57.42,3039.1,3039.1,2742.3,2016-01-04
84,Romania,13,58.23,3026.3,3026.3,2746.6,2016-01-04
85,Romania,14,57.02,3019.2,3019.2,2702.2,2016-01-04
86,Romania,15,57.42,2987.0,2987.0,2689.5,2016-01-04
87,Romania,16,58.06,3041.4,3041.4,2668.1,2016-01-04
88,Romania,17,59.48,3249.2,3249.2,2748.4,2016-01-04
89,Romania,18,60.57,3008.8,3008.8,2838.6,2016-01-04
90,Romania,19,59.68,3081.8,3081.8,2898.0,2016-01-04
91,Romania,20,55.69,3021.4,3021.4,2824.2,2016-01-04
92,Romania,21,51.1,2987.8,2987.8,2767.6,2016-01-04
93,Romania,22,51.07,2800.5,2707.6,2800.5,2016-01-04
94,Romania,23,45.31,2897.4,2654.4,2897.4,2016-01-04
95,Romania,24,39.78,2903.9,2666.7,2903.9,2016-01-04
96,Romania,1,32.93,2501.1,2397.0,2501.1,2016-01-05
97,Romania,2,26.3,2790.0,2749.7,2790.0,2016-01-05
98,Romania,3,25.38,2747.9,2747.9,2484.9,2016-01-05
99,Romania,4,26.3,2879.8,2879.8,2401.4,2016-01-05
100,Romania,5,28.97,3039.3,3039.3,2540.3,2016-01-05
101,Romania,6,35.29,3282.3,3282.3,2627.4,2016-01-05
102,Romania,7,47.95,3208.4,3208.4,2469.2,2016-01-05
103,Romania,8,59.9,3113.8,3113.8,2352.5,2016-01-05
104,Romania,9,61.89,2969.6,2969.6,2601.9,2016-01-05
105,Romania,10,59.9,3149.0,3149.0,2955.2,2016-01-05
106,Romania,11,59.23,3163.2,3163.2,3004.9,2016-01-05
107,Romania,12,56.14,3098.7,3098.7,2949.1,2016-01-05
108,Romania,13,54.81,3055.2,3055.2,2897.5,2016-01-05
109,Romania,14,53.04,3076.2,3076.2,2840.2,2016-01-05
110,Romania,15,54.06,3043.9,3043.9,2812.5,2016-01-05
111,Romania,16,58.76,3148.5,3148.5,2885.2,2016-01-05
112,Romania,17,61.89,3025.6,3025.6,3016.7,2016-01-05
113,Romania,18,61.66,3172.7,3172.7,3019.7,2016-01-05
114,Romania,19,59.9,3290.3,3290.3,2990.3,2016-01-05
115,Romania,20,59.75,3311.5,3311.5,2993.8,2016-01-05
116,Romania,21,58.24,3190.6,3190.6,2886.0,2016-01-05
117,Romania,22,54.81,3095.3,3095.3,2826.2,2016-01-05
118,Romania,23,53.04,2981.4,2981.4,2877.5,2016-01-05
119,Romania,24,46.51,3047.2,3047.2,2869.7,2016-01-05
120,Romania,1,41.84,2662.4,2662.4,1968.8,2016-01-06
121,Romania,2,34.45,2973.3,2973.3,2385.3,2016-01-06
122,Romania,3,32.99,3132.5,3132.5,2414.3,2016-01-06
123,Romania,4,30.0,3169.7,3169.7,2467.5,2016-01-06
124,Romania,5,30.95,3261.3,3261.3,2513.1,2016-01-06
125,Romania,6,33.43,3344.6,3344.6,2730.1,2016-01-06
126,Romania,7,42.73,3266.2,3266.2,2767.8,2016-01-06
127,Romania,8,50.17,3380.6,3380.6,2655.8,2016-01-06
128,Romania,9,50.57,3514.9,3514.9,2985.7,2016-01-06
129,Romania,10,49.48,3411.4,3411.4,2993.2,2016-01-06
130,Romania,11,50.56,3320.7,3320.7,3017.7,2016-01-06
131,Romania,12,50.19,3289.2,3289.2,3017.8,2016-01-06
132,Romania,13,50.04,3257.8,3257.8,3021.9,2016-01-06
133,Romania,14,47.73,3276.9,3276.9,3058.7,2016-01-06
134,Romania,15,46.93,3338.6,3338.6,3153.4,2016-01-06
135,Romania,16,46.93,3508.8,3508.8,3290.4,2016-01-06
136,Romania,17,50.91,3598.6,3598.6,3441.1,2016-01-06
137,Romania,18,53.13,3649.1,3649.1,3620.0,2016-01-06
138,Romania,19,52.01,3679.5,3621.1,3679.5,2016-01-06
139,Romania,20,46.93,3647.6,3634.0,3647.6,2016-01-06
140,Romania,21,44.06,3597.4,3381.3,3597.4,2016-01-06
141,Romania,22,33.43,3382.8,3139.8,3382.8,2016-01-06
142,Romania,23,30.99,3290.1,3047.1,3290.1,2016-01-06
143,Romania,24,32.99,3187.5,2944.5,3187.5,2016-01-06
144,Romania,1,22.5,2902.5,2659.5,2902.5,2016-01-07
145,Romania,2,19.89,3251.8,3008.8,3251.8,2016-01-07
146,Romania,3,19.89,3229.8,2986.8,3229.8,2016-01-07
147,Romania,4,22.48,3157.3,2991.1,3157.3,2016-01-07
148,Romania,5,24.37,3116.8,3116.8,3071.8,2016-01-07
149,Romania,6,31.17,3355.3,3355.3,3150.2,2016-01-07
150,Romania,7,44.54,3265.1,3265.1,3101.5,2016-01-07
151,Romania,8,55.32,3446.2,3446.2,2956.8,2016-01-07
152,Romania,9,59.24,3399.5,3399.5,3156.2,2016-01-07
153,Romania,10,59.08,3421.0,3421.0,3171.3,2016-01-07
154,Romania,11,56.99,3366.9,3353.5,3366.9,2016-01-07
155,Romania,12,53.49,3446.4,3352.0,3446.4,2016-01-07
156,Romania,13,49.29,3615.8,3453.6,3615.8,2016-01-07
157,Romania,14,46.12,3673.0,3497.0,3673.0,2016-01-07
158,Romania,15,41.78,3718.6,3475.6,3718.6,2016-01-07
159,Romania,16,43.97,3809.9,3566.9,3809.9,2016-01-07
160,Romania,17,53.49,3955.4,3712.4,3955.4,2016-01-07
161,Romania,18,53.49,4003.1,3760.1,4003.1,2016-01-07
162,Romania,19,50.62,4025.5,3782.5,4025.5,2016-01-07
163,Romania,20,43.99,3959.2,3716.2,3959.2,2016-01-07
164,Romania,21,33.38,3719.7,3476.7,3719.7,2016-01-07
165,Romania,22,28.96,3517.7,3274.7,3517.7,2016-01-07
166,Romania,23,22.55,3410.7,3167.7,3410.7,2016-01-07
167,Romania,24,11.27,3377.2,3134.2,3377.2,2016-01-07
168,Romania,1,7.08,3023.9,2780.9,3023.9,2016-01-08
169,Romania,2,19.01,3058.5,2878.1,3058.5,2016-01-08
170,Romania,3,18.0,3017.0,2853.2,3017.0,2016-01-08
171,Romania,4,16.59,2924.0,2881.1,2924.0,2016-01-08
172,Romania,5,20.08,3049.1,3049.1,2874.4,2016-01-08
173,Romania,6,32.95,3332.9,3332.9,3033.5,2016-01-08
174,Romania,7,45.08,3256.2,3256.2,3202.3,2016-01-08
175,Romania,8,55.59,3456.8,3384.9,3456.8,2016-01-08
176,Romania,9,59.27,3577.4,3334.4,3577.4,2016-01-08
177,Romania,10,54.85,3622.5,3379.5,3622.5,2016-01-08
178,Romania,11,51.09,3769.9,3526.9,3769.9,2016-01-08
179,Romania,12,51.56,3678.4,3435.4,3678.4,2016-01-08
180,Romania,13,52.64,3612.8,3369.8,3612.8,2016-01-08
181,Romania,14,53.52,3536.7,3293.7,3536.7,2016-01-08
182,Romania,15,53.52,3564.1,3321.1,3564.1,2016-01-08
183,Romania,16,56.17,3628.7,3385.7,3628.7,2016-01-08
184,Romania,17,59.52,3821.4,3578.4,3821.4,2016-01-08
185,Romania,18,58.08,3809.1,3672.9,3809.1,2016-01-08
186,Romania,19,56.02,3759.7,3614.0,3759.7,2016-01-08
187,Romania,20,51.04,3681.8,3634.3,3681.8,2016-01-08
188,Romania,21,41.8,3446.7,3446.7,3410.9,2016-01-08
189,Romania,22,41.8,3378.7,3135.7,3378.7,2016-01-08
190,Romania,23,33.39,3339.6,3096.6,3339.6,2016-01-08
191,Romania,24,33.39,3308.6,3065.6,3308.6,2016-01-08
192,Romania,1,32.54,2443.5,2443.5,2316.7,2016-01-09
193,Romania,2,25.62,2774.4,2774.4,2573.8,2016-01-09
194,Romania,3,24.79,2774.5,2774.5,2560.2,2016-01-09
195,Romania,4,24.0,2800.8,2800.8,2496.8,2016-01-09
196,Romania,5,24.21,2916.4,2916.4,2394.2,2016-01-09
197,Romania,6,26.28,3068.7,3068.7,2482.5,2016-01-09
198,Romania,7,28.93,3096.7,3096.7,2309.2,2016-01-09
199,Romania,8,41.97,3145.8,3145.8,2419.6,2016-01-09
200,Romania,9,47.93,3216.4,3216.4,2615.7,2016-01-09
201,Romania,10,53.45,3164.7,3164.7,2866.9,2016-01-09
202,Romania,11,53.45,3218.4,3218.4,3094.7,2016-01-09
203,Romania,12,52.57,3184.1,3184.1,3071.0,2016-01-09
204,Romania,13,52.0,3103.7,3103.7,3023.1,2016-01-09
205,Romania,14,48.37,3132.1,3132.1,2985.5,2016-01-09
206,Romania,15,46.16,3170.3,3170.3,2999.6,2016-01-09
207,Romania,16,47.63,3230.5,3230.5,3101.2,2016-01-09
208,Romania,17,54.78,3420.5,3420.5,3273.7,2016-01-09
209,Romania,18,57.33,3520.7,3493.9,3520.7,2016-01-09
210,Romania,19,53.45,3499.3,3499.3,3429.6,2016-01-09
211,Romania,20,53.74,3407.2,3407.2,3388.8,2016-01-09
212,Romania,21,43.35,3370.9,3370.9,3208.8,2016-01-09
213,Romania,22,46.82,3187.1,3000.2,3187.1,2016-01-09
214,Romania,23,37.55,3004.1,2851.3,3004.1,2016-01-09
215,Romania,24,32.91,2975.9,2975.9,2924.9,2016-01-09
216,Romania,1,32.91,2485.3,2485.3,2114.2,2016-01-10
217,Romania,2,33.35,2740.8,2740.8,2170.7,2016-01-10
218,Romania,3,26.28,2856.9,2856.9,1876.1,2016-01-10
219,Romania,4,26.28,2879.4,2879.4,1872.4,2016-01-10
220,Romania,5,26.73,2957.6,2957.6,1950.6,2016-01-10
221,Romania,6,32.91,3007.2,3007.2,2000.2,2016-01-10
222,Romania,7,32.91,2918.9,2918.9,1911.9,2016-01-10
223,Romania,8,31.14,3008.9,3008.9,2073.1,2016-01-10
224,Romania,9,36.07,2947.3,2947.3,2358.6,2016-01-10
225,Romania,10,43.96,2876.9,2876.9,2599.7,2016-01-10
226,Romania,11,51.09,2731.3,2704.5,2731.3,2016-01-10
227,Romania,12,51.91,2812.6,2672.5,2812.6,2016-01-10
228,Romania,13,49.31,2734.8,2666.2,2734.8,2016-01-10
229,Romania,14,45.54,2710.2,2710.2,2604.4,2016-01-10
230,Romania,15,40.47,2762.8,2762.8,2464.7,2016-01-10
231,Romania,16,41.75,2873.4,2873.4,2457.0,2016-01-10
232,Romania,17,51.01,3159.7,3159.7,2715.7,2016-01-10
233,Romania,18,57.08,3149.5,3149.5,3126.2,2016-01-10
234,Romania,19,54.96,3137.2,3069.5,3137.2,2016-01-10
235,Romania,20,53.45,3146.0,2971.6,3146.0,2016-01-10
236,Romania,21,48.59,3101.4,2858.4,3101.4,2016-01-10
237,Romania,22,32.91,2984.9,2741.9,2984.9,2016-01-10
238,Romania,23,12.7,2851.8,2608.8,2851.8,2016-01-10
239,Romania,24,2.21,2972.7,2729.7,2972.7,2016-01-10
240,Romania,1,11.04,2623.1,2380.1,2623.1,2016-01-11
241,Romania,2,17.67,2711.3,2468.3,2711.3,2016-01-11
242,Romania,3,11.26,2711.8,2468.8,2711.8,2016-01-11
243,Romania,4,12.15,2749.7,2506.7,2749.7,2016-01-11
244,Romania,5,18.43,2761.8,2761.8,2719.4,2016-01-11
245,Romania,6,21.57,3141.6,3141.6,2525.5,2016-01-11
246,Romania,7,38.93,3206.9,3206.9,2577.7,2016-01-11
247,Romania,8,53.07,3504.2,3504.2,2988.9,2016-01-11
248,Romania,9,55.76,3453.7,3453.7,3137.1,2016-01-11
249,Romania,10,53.45,3508.5,3508.5,3224.0,2016-01-11
250,Romania,11,49.92,3543.0,3543.0,3225.5,2016-01-11
251,Romania,12,49.48,3482.5,3482.5,3291.6,2016-01-11
252,Romania,13,52.05,3498.9,3498.9,3296.7,2016-01-11
253,Romania,14,50.87,3503.8,3503.8,3179.9,2016-01-11
254,Romania,15,50.36,3477.5,3477.5,3121.5,2016-01-11
255,Romania,16,49.77,3591.1,3591.1,3141.2,2016-01-11
256,Romania,17,54.78,3688.4,3688.4,3448.1,2016-01-11
257,Romania,18,54.78,3691.8,3691.8,3631.2,2016-01-11
258,Romania,19,50.18,3737.7,3737.7,3594.1,2016-01-11
259,Romania,20,46.16,3624.2,3624.2,3508.7,2016-01-11
260,Romania,21,41.75,3410.9,3388.7,3410.9,2016-01-11
261,Romania,22,32.91,3245.8,3113.8,3245.8,2016-01-11
262,Romania,23,26.28,3273.7,3030.7,3273.7,2016-01-11
263,Romania,24,23.33,3147.9,2944.0,3147.9,2016-01-11
264,Romania,1,28.76,2465.3,2465.3,2294.0,2016-01-12
265,Romania,2,22.77,2778.3,2778.3,2525.2,2016-01-12
266,Romania,3,20.6,2784.7,2784.7,2536.0,2016-01-12
267,Romania,4,19.57,2775.8,2775.8,2550.4,2016-01-12
268,Romania,5,19.79,2914.8,2914.8,2627.7,2016-01-12
269,Romania,6,24.89,3314.3,3314.3,2713.9,2016-01-12
270,Romania,7,38.53,3353.1,3353.1,2970.6,2016-01-12
271,Romania,8,56.1,3418.3,3376.5,3418.3,2016-01-12
272,Romania,9,59.64,3383.6,3291.5,3383.6,2016-01-12
273,Romania,10,59.33,3608.2,3365.2,3608.2,2016-01-12
274,Romania,11,53.45,3631.5,3388.5,3631.5,2016-01-12
275,Romania,12,48.37,3818.1,3575.1,3818.1,2016-01-12
276,Romania,13,46.16,3803.9,3560.9,3803.9,2016-01-12
277,Romania,14,41.75,3749.7,3506.7,3749.7,2016-01-12
278,Romania,15,41.75,3684.7,3441.7,3684.7,2016-01-12
279,Romania,16,44.62,3775.6,3532.6,3775.6,2016-01-12
280,Romania,17,53.01,4014.2,3771.2,4014.2,2016-01-12
281,Romania,18,48.37,3877.3,3858.1,3877.3,2016-01-12
282,Romania,19,46.16,3775.4,3775.4,3760.0,2016-01-12
283,Romania,20,49.92,3734.5,3588.5,3734.5,2016-01-12
284,Romania,21,46.16,3486.4,3406.5,3486.4,2016-01-12
285,Romania,22,37.55,3132.1,3104.6,3132.1,2016-01-12
286,Romania,23,36.25,3096.9,2969.8,3096.9,2016-01-12
287,Romania,24,28.06,2957.1,2957.1,2934.1,2016-01-12
288,Romania,1,18.96,2457.5,2457.5,1973.6,2016-01-13
289,Romania,2,17.24,2794.3,2794.3,2348.4,2016-01-13
290,Romania,3,15.6,2746.8,2746.8,2343.2,2016-01-13
291,Romania,4,14.95,2772.6,2772.6,2345.8,2016-01-13
292,Romania,5,14.9,2946.4,2946.4,2339.7,2016-01-13
293,Romania,6,22.09,3359.0,3359.0,2352.0,2016-01-13
294,Romania,7,37.3,3277.5,3277.5,2564.4,2016-01-13
295,Romania,8,52.42,3515.7,3515.7,2917.5,2016-01-13
296,Romania,9,52.46,3590.1,3590.1,2679.0,2016-01-13
297,Romania,10,52.57,3509.1,3509.1,2784.0,2016-01-13
298,Romania,11,50.0,3462.5,3462.5,2865.3,2016-01-13
299,Romania,12,41.75,3429.5,3429.5,2662.7,2016-01-13
300,Romania,13,41.75,3503.5,3503.5,2591.5,2016-01-13
301,Romania,14,43.74,3550.9,3550.9,2543.9,2016-01-13
302,Romania,15,44.62,3462.2,3462.2,2455.2,2016-01-13
303,Romania,16,49.26,3555.3,3555.3,2548.3,2016-01-13
304,Romania,17,54.49,3691.8,3691.8,2715.3,2016-01-13
305,Romania,18,54.56,3758.1,3758.1,2868.1,2016-01-13
306,Romania,19,52.46,3781.8,3781.8,2883.2,2016-01-13
307,Romania,20,50.06,3625.6,3625.6,2829.2,2016-01-13
308,Romania,21,48.21,3326.3,3326.3,2803.5,2016-01-13
309,Romania,22,41.75,3088.7,3088.7,2504.5,2016-01-13
310,Romania,23,36.26,3140.6,3140.6,2677.1,2016-01-13
311,Romania,24,27.37,3077.5,3077.5,2540.4,2016-01-13
312,Romania,1,30.88,2459.9,2459.9,1949.4,2016-01-14
313,Romania,2,25.65,2788.6,2788.6,2145.6,2016-01-14
314,Romania,3,23.1,2762.3,2762.3,2183.0,2016-01-14
315,Romania,4,21.52,2794.0,2794.0,2219.5,2016-01-14
316,Romania,5,21.8,2954.3,2954.3,2282.1,2016-01-14
317,Romania,6,26.25,3381.2,3381.2,2468.4,2016-01-14
318,Romania,7,32.87,3349.1,3349.1,2758.7,2016-01-14
319,Romania,8,45.01,3643.2,3643.2,3234.4,2016-01-14
320,Romania,9,45.44,3727.5,3727.5,3058.3,2016-01-14
321,Romania,10,44.06,3665.6,3665.6,3165.2,2016-01-14
322,Romania,11,41.69,3490.8,3490.8,3227.6,2016-01-14
323,Romania,12,36.01,3393.4,3393.4,3241.6,2016-01-14
324,Romania,13,39.71,3419.5,3419.5,3147.9,2016-01-14
325,Romania,14,41.69,3418.4,3418.4,3147.9,2016-01-14
326,Romania,15,45.09,3412.4,3412.4,3018.0,2016-01-14
327,Romania,16,49.19,3519.9,3519.9,3001.6,2016-01-14
328,Romania,17,50.46,3832.9,3832.9,3063.3,2016-01-14
329,Romania,18,53.0,3851.0,3851.0,3309.1,2016-01-14
330,Romania,19,48.31,3828.2,3828.2,3231.4,2016-01-14
331,Romania,20,46.1,3672.8,3672.8,3186.5,2016-01-14
332,Romania,21,41.69,3394.2,3394.2,2939.2,2016-01-14
333,Romania,22,33.76,3179.1,3179.1,2797.0,2016-01-14
334,Romania,23,41.08,3268.4,3268.4,2798.4,2016-01-14
335,Romania,24,34.28,3254.6,3254.6,2712.8,2016-01-14
336,Romania,1,35.19,2698.1,2698.1,2071.9,2016-01-15
337,Romania,2,32.9,3040.0,3040.0,2439.5,2016-01-15
338,Romania,3,25.48,2985.7,2985.7,2169.1,2016-01-15
339,Romania,4,23.55,2975.5,2975.5,2204.3,2016-01-15
340,Romania,5,24.98,3018.3,3018.3,2337.4,2016-01-15
341,Romania,6,32.9,3381.1,3381.1,2781.9,2016-01-15
342,Romania,7,44.61,3336.5,3336.5,3181.1,2016-01-15
343,Romania,8,52.12,3570.9,3528.8,3570.9,2016-01-15
344,Romania,9,52.56,3675.5,3675.5,3406.5,2016-01-15
345,Romania,10,52.56,3804.8,3656.8,3804.8,2016-01-15
346,Romania,11,49.92,3822.5,3579.5,3822.5,2016-01-15
347,Romania,12,46.15,3871.7,3628.7,3871.7,2016-01-15
348,Romania,13,44.61,3844.0,3601.0,3844.0,2016-01-15
349,Romania,14,41.74,3761.5,3518.5,3761.5,2016-01-15
350,Romania,15,32.9,3679.9,3436.9,3679.9,2016-01-15
351,Romania,16,32.9,3743.6,3500.6,3743.6,2016-01-15
352,Romania,17,44.17,3997.8,3754.8,3997.8,2016-01-15
353,Romania,18,45.05,4051.0,3808.0,4051.0,2016-01-15
354,Romania,19,41.74,3980.3,3737.3,3980.3,2016-01-15
355,Romania,20,41.74,3817.5,3574.5,3817.5,2016-01-15
356,Romania,21,35.33,3563.8,3320.8,3563.8,2016-01-15
357,Romania,22,29.41,3243.9,3000.9,3243.9,2016-01-15
358,Romania,23,32.9,3142.4,2899.4,3142.4,2016-01-15
359,Romania,24,26.28,3043.4,2800.4,3043.4,2016-01-15
360,Romania,1,26.22,2488.9,2245.9,2488.9,2016-01-16
361,Romania,2,25.4,2504.6,2504.6,2227.1,2016-01-16
362,Romania,3,24.2,2514.9,2514.9,2120.2,2016-01-16
363,Romania,4,23.7,2551.8,2551.8,2074.2,2016-01-16
364,Romania,5,23.2,2662.7,2662.7,2052.5,2016-01-16
365,Romania,6,24.48,2864.4,2864.4,2009.0,2016-01-16
366,Romania,7,26.22,2965.8,2965.8,1958.8,2016-01-16
367,Romania,8,36.14,3121.5,3121.5,2281.8,2016-01-16
368,Romania,9,41.65,3331.1,3331.1,2440.8,2016-01-16
369,Romania,10,44.91,3301.5,3301.5,2693.5,2016-01-16
370,Romania,11,44.64,3302.7,3302.7,2754.8,2016-01-16
371,Romania,12,45.1,3229.4,3229.4,2844.0,2016-01-16
372,Romania,13,42.36,3255.2,3255.2,2731.6,2016-01-16
373,Romania,14,39.44,3193.1,3193.1,2517.6,2016-01-16
374,Romania,15,36.95,3183.9,3183.9,2511.3,2016-01-16
375,Romania,16,37.1,3325.0,3325.0,2480.2,2016-01-16
376,Romania,17,43.0,3661.2,3661.2,2816.5,2016-01-16
377,Romania,18,49.14,3680.4,3680.4,3214.1,2016-01-16
378,Romania,19,46.06,3678.1,3678.1,3280.8,2016-01-16
379,Romania,20,41.65,3540.9,3540.9,3236.9,2016-01-16
380,Romania,21,36.84,3296.6,3296.6,3119.8,2016-01-16
381,Romania,22,27.8,3072.5,2944.3,3072.5,2016-01-16
382,Romania,23,11.02,2939.3,2696.3,2939.3,2016-01-16
383,Romania,24,14.32,2917.8,2674.8,2917.8,2016-01-16
384,Romania,1,2.2,2925.1,2682.1,2925.1,2016-01-17
385,Romania,2,1.54,2854.8,2611.8,2854.8,2016-01-17
386,Romania,3,0.88,2834.5,2591.5,2834.5,2016-01-17
387,Romania,4,0.22,2852.3,2609.3,2852.3,2016-01-17
388,Romania,5,0.88,2877.9,2634.9,2877.9,2016-01-17
389,Romania,6,2.2,2922.4,2679.4,2922.4,2016-01-17
390,Romania,7,2.2,2853.5,2610.5,2853.5,2016-01-17
391,Romania,8,2.2,2942.7,2699.7,2942.7,2016-01-17
392,Romania,9,2.2,3062.3,2819.3,3062.3,2016-01-17
393,Romania,10,3.53,3046.5,2803.5,3046.5,2016-01-17
394,Romania,11,5.95,3039.2,2796.2,3039.2,2016-01-17
395,Romania,12,7.5,3024.9,2781.9,3024.9,2016-01-17
396,Romania,13,9.77,3012.9,2769.9,3012.9,2016-01-17
397,Romania,14,10.58,2974.0,2731.0,2974.0,2016-01-17
398,Romania,15,10.58,3024.8,2781.8,3024.8,2016-01-17
399,Romania,16,14.99,3154.0,2911.0,3154.0,2016-01-17
400,Romania,17,30.27,3513.3,3340.4,3513.3,2016-01-17
401,Romania,18,34.83,3749.6,3506.6,3749.6,2016-01-17
402,Romania,19,34.83,3756.6,3513.6,3756.6,2016-01-17
403,Romania,20,32.85,3653.6,3410.6,3653.6,2016-01-17
404,Romania,21,26.23,3451.2,3208.2,3451.2,2016-01-17
405,Romania,22,14.99,3153.3,2910.3,3153.3,2016-01-17
406,Romania,23,2.2,2933.9,2690.9,2933.9,2016-01-17
